ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,WSJ910227-0075,LEX.TXT,0.22115,0.29114,0.25137,1
ROUGE-1,AP880908-0264,LEX.TXT,0.18103,0.32308,0.23204,1
ROUGE-1,SJMN91-06170249,LEX.TXT,0.12871,0.23636,0.16667,1
ROUGE-1,SJMN91-06203128,LEX.TXT,0.13333,0.36842,0.1958,1
ROUGE-1,SJMN91-06184088,LEX.TXT,0.39048,0.33065,0.35808,1
ROUGE-1,AP881104-0268,LEX.TXT,0.24074,0.36111,0.28889,1
ROUGE-1,AP900714-0029,LEX.TXT,0.24762,0.31707,0.27807,1
ROUGE-1,LA060689-0139,LEX.TXT,0.00971,1,0.01923,1
ROUGE-1,LA111989-0125,LEX.TXT,0.00971,1,0.01923,1
ROUGE-1,WSJ910627-0102,LEX.TXT,0.27679,0.29245,0.2844,1
ROUGE-1,LA012689-0139,LEX.TXT,0.00901,1,0.01786,1
ROUGE-1,AP880316-0208,LEX.TXT,0.4375,0.79032,0.56322,1
ROUGE-1,AP900418-0106,LEX.TXT,0.29808,0.57407,0.39241,1
ROUGE-1,SJMN91-06187248,LEX.TXT,0.18812,0.33929,0.24204,1
ROUGE-1,SJMN91-06193239,LEX.TXT,0.26,0.39394,0.31325,1
ROUGE-1,AP890404-0260,LEX.TXT,0.16514,0.33333,0.22086,1
ROUGE-1,SJMN91-06164066,LEX.TXT,0.17822,0.25,0.20809,1
ROUGE-1,AP880911-0024,LEX.TXT,0.22892,0.41304,0.29457,1
ROUGE-1,WSJ891012-0091,LEX.TXT,0.16514,0.375,0.2293,1
ROUGE-1,AP880714-0187,LEX.TXT,0.26733,0.32143,0.29189,1
ROUGE-1,AP890401-0065,LEX.TXT,0.31132,0.5,0.38372,1
ROUGE-1,SJMN91-06163095,LEX.TXT,0.27007,0.51389,0.35407,1
ROUGE-1,AP900514-0011,LEX.TXT,0.19626,0.24419,0.21762,1
ROUGE-1,AP881228-0009,LEX.TXT,0.32692,0.35417,0.34,1
ROUGE-1,SJMN91-06340029,LEX.TXT,0.31429,0.3,0.30698,1
ROUGE-1,AP880909-0135,LEX.TXT,0.25714,0.31765,0.28421,1
ROUGE-1,LA112290-0144,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,LA112590-0024,LEX.TXT,0.00909,1,0.01802,1
ROUGE-1,AP900822-0016,LEX.TXT,0.11538,0.33333,0.17143,1
ROUGE-1,AP881007-0011,LEX.TXT,0.3619,0.45238,0.40212,1
ROUGE-1,AP890509-0228,LEX.TXT,0.16346,0.31481,0.21519,1
ROUGE-1,WSJ880510-0079,LEX.TXT,0.36634,0.43529,0.39785,1
ROUGE-1,AP880318-0051,LEX.TXT,0.5,0.6988,0.58291,1
ROUGE-1,AP880513-0068,LEX.TXT,0.35185,0.5,0.41304,1
ROUGE-1,WSJ880919-0094,LEX.TXT,0.34483,0.41667,0.37736,1
ROUGE-1,WSJ910822-0021,LEX.TXT,0.21359,0.30986,0.25287,1
ROUGE-1,WSJ870922-0050,LEX.TXT,0.12745,0.31707,0.18182,1
ROUGE-1,LA031790-0064,LEX.TXT,0.00893,1,0.0177,1
ROUGE-1,AP900622-0121,LEX.TXT,0.27184,0.41176,0.32749,1
ROUGE-1,SJMN91-06339168,LEX.TXT,0.37255,0.27143,0.31405,1
ROUGE-1,WSJ910702-0086,LEX.TXT,0.20192,0.34426,0.25455,1
ROUGE-1,SJMN91-06031281,LEX.TXT,0.14851,0.34884,0.20833,1
ROUGE-1,AP890527-0001,LEX.TXT,0.28,0.50909,0.36129,1
ROUGE-1,LA111690-0059,LEX.TXT,0.0098,1,0.01942,1
ROUGE-1,AP900319-0118,LEX.TXT,0.31,0.46269,0.37126,1
ROUGE-1,FT921-2956,LEX.TXT,0.23585,0.36232,0.28571,1
ROUGE-1,WSJ910405-0160,LEX.TXT,0.2551,0.4386,0.32258,1
ROUGE-1,FT944-5494,LEX.TXT,0.20183,0.30137,0.24176,1
ROUGE-1,LA040689-0056,LEX.TXT,0.00877,1,0.01739,1
ROUGE-1,AP890123-0150,LEX.TXT,0.3125,0.46053,0.37234,1
ROUGE-1,AP900107-0033,LEX.TXT,0.17757,0.38776,0.24359,1
ROUGE-1,SJMN91-06340155,LEX.TXT,0.11765,0.23077,0.15584,1
ROUGE-1,SJMN91-06294205,LEX.TXT,0.33645,0.41379,0.37113,1
ROUGE-1,AP880622-0262,LEX.TXT,0.22857,0.35294,0.27746,1
ROUGE-1,AP890702-0030,LEX.TXT,0.42268,0.35652,0.38679,1
ROUGE-1,AP900713-0083,LEX.TXT,0.21495,0.35938,0.26901,1
ROUGE-1,LA032390-0053,LEX.TXT,0.00826,1,0.01639,1
ROUGE-1,LA113089-0118,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,LA062090-0057,LEX.TXT,0.00885,1,0.01754,1
ROUGE-1,SJMN91-06130055,LEX.TXT,0.49038,0.6375,0.55435,1
ROUGE-1,SJMN91-06132118,LEX.TXT,0.17647,0.32727,0.2293,1
ROUGE-1,SJMN91-06165257,LEX.TXT,0.32381,0.57627,0.41463,1
ROUGE-1,FT941-1163,LEX.TXT,0.31579,0.29752,0.30638,1
ROUGE-1,WSJ870325-0008,LEX.TXT,0.42857,0.51136,0.46632,1
ROUGE-1,LA121990-0094,LEX.TXT,0.0101,1,0.02,1
ROUGE-1,AP901027-0086,LEX.TXT,0.09174,0.32258,0.14286,1
ROUGE-1,SJMN91-06015144,LEX.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,LEX.TXT,0.21905,0.46,0.29677,1
ROUGE-1,AP891005-0230,LEX.TXT,0.33636,0.59677,0.43023,1
ROUGE-1,LA091790-0041,LEX.TXT,0.00971,1,0.01923,1
ROUGE-1,AP900323-0036,LEX.TXT,0.21429,0.24242,0.22749,1
ROUGE-1,SJMN91-06067141,LEX.TXT,0.15741,0.36957,0.22078,1
ROUGE-1,FT934-10679,LEX.TXT,0.31193,0.49275,0.38202,1
ROUGE-1,AP900207-0041,LEX.TXT,0.38835,0.43011,0.40816,1
ROUGE-1,AP900724-0207,LEX.TXT,0.21296,0.46,0.29114,1
ROUGE-1,WSJ871109-0152,LEX.TXT,0.43011,0.51948,0.47059,1
ROUGE-1,AP881206-0232,LEX.TXT,0.28972,0.54386,0.37805,1
ROUGE-1,AP890623-0230,LEX.TXT,0.43925,0.51087,0.47236,1
ROUGE-1,AP900622-0025,LEX.TXT,0.35922,0.5,0.41808,1
ROUGE-1,AP901027-0090,LEX.TXT,0.15315,0.33333,0.20988,1
ROUGE-1,SJMN91-06164150,LEX.TXT,0.21154,0.37288,0.26994,1
ROUGE-1,LA021390-0034,LEX.TXT,0,0,0,1
ROUGE-1,AP890811-0011,LEX.TXT,0.09346,0.20833,0.12903,1
ROUGE-1,WSJ910620-0075,LEX.TXT,0.4433,0.37069,0.40376,1
ROUGE-1,AP900219-0037,LEX.TXT,0.15094,0.42105,0.22222,1
ROUGE-1,WSJ910516-0166,LEX.TXT,?,?,0,0
ROUGE-1,AP890406-0216,LEX.TXT,0.25862,0.44776,0.32787,1
ROUGE-1,SJMN91-06080232,LEX.TXT,0.27619,0.29592,0.28571,1
ROUGE-1,AP890116-0148,LEX.TXT,0.27451,0.37333,0.31638,1
ROUGE-1,WSJ920214-0040,LEX.TXT,0.39216,0.35398,0.37209,1
ROUGE-1,SJMN91-06324032,LEX.TXT,0.16216,0.33962,0.21951,1
ROUGE-1,SJMN91-06170171,LEX.TXT,0.18692,0.29851,0.22989,1
ROUGE-1,WSJ910517-0205,LEX.TXT,0.3271,0.4023,0.36082,1
ROUGE-1,FT921-12198,LEX.TXT,0.1619,0.2931,0.20859,1
ROUGE-1,LA073089-0118,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,LA092290-0175,LEX.TXT,0.0098,1,0.01942,1
ROUGE-1,WSJ870611-0085,LEX.TXT,?,?,0,0
ROUGE-1,LA011190-0078,LEX.TXT,0,0,0,1
ROUGE-1,SJMN91-06290185,LEX.TXT,0.08182,0.25714,0.12414,1
ROUGE-1,WSJ900426-0110,LEX.TXT,0.29204,0.31429,0.30275,1
ROUGE-1,AP900911-0198,LEX.TXT,0.38679,0.46067,0.42051,1
ROUGE-1,WSJ870612-0139,LEX.TXT,0.2,0.33846,0.25143,1
ROUGE-1,AP891005-0216,LEX.TXT,0.18,0.45,0.25714,1
ROUGE-1,WSJ900809-0022,LEX.TXT,0.29358,0.34783,0.31841,1
ROUGE-1,WSJ910702-0078,LEX.TXT,0.19469,0.27848,0.22917,1
ROUGE-1,AP900712-0206,LEX.TXT,0.42857,0.47872,0.45226,1
ROUGE-1,WSJ870608-0066,LEX.TXT,0.28571,0.43077,0.34356,1
ROUGE-1,SJMN91-06267062,LEX.TXT,0.28431,0.40278,0.33333,1
ROUGE-1,AP880728-0192,LEX.TXT,0.34694,0.49275,0.40719,1
ROUGE-1,AP890308-0099,LEX.TXT,0.04348,0.17857,0.06993,1
ROUGE-1,WSJ870702-0104,LEX.TXT,0.38462,0.42553,0.40404,1
ROUGE-1,FT924-4821,LEX.TXT,0.19626,0.36207,0.25455,1
ROUGE-1,AP881027-0166,LEX.TXT,0.27184,0.32558,0.2963,1
ROUGE-1,AP891101-0150,LEX.TXT,0.27551,0.44262,0.33962,1
ROUGE-1,WSJ900530-0112,LEX.TXT,0.26724,0.41892,0.32632,1
ROUGE-1,LA101589-0163,LEX.TXT,0,0,0,1
ROUGE-1,AP900530-0042,LEX.TXT,0.39216,0.56338,0.46243,1
ROUGE-1,SJMN91-06165101,LEX.TXT,0.34906,0.43529,0.38743,1
ROUGE-1,AP890909-0143,LEX.TXT,0.25688,0.35443,0.29787,1
ROUGE-1,AP900111-0061,LEX.TXT,0.4,0.67606,0.50262,1
ROUGE-1,SJMN91-06162192,LEX.TXT,0.15306,0.24194,0.1875,1
ROUGE-1,WSJ870730-0117,LEX.TXT,0.12381,0.24074,0.16352,1
ROUGE-1,AP890406-0238,LEX.TXT,0.34211,0.58209,0.43094,1
ROUGE-1,AP890324-0005,LEX.TXT,0.3271,0.47945,0.38889,1
ROUGE-1,AP890405-0266,LEX.TXT,0.20721,0.46,0.28571,1
ROUGE-1,AP900721-0110,LEX.TXT,0.23967,0.40845,0.30208,1
ROUGE-1,AP891222-0128,LEX.TXT,0.24038,0.32468,0.27624,1
ROUGE-1,LA061689-0125,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,AP881109-0149,LEX.TXT,0.29464,0.56897,0.38824,1
ROUGE-1,AP900529-0076,LEX.TXT,0.1619,0.425,0.23448,1
ROUGE-1,AP900719-0204,LEX.TXT,0.20588,0.33333,0.25455,1
ROUGE-1,LA121590-0056,LEX.TXT,0.00962,1,0.01905,1
ROUGE-1,WSJ880909-0170,LEX.TXT,0.21905,0.40351,0.28395,1
ROUGE-1,AP891122-0190,LEX.TXT,0.14953,0.25397,0.18824,1
ROUGE-1,WSJ920206-0058,LEX.TXT,0.35294,0.42857,0.3871,1
ROUGE-1,LA092790-0212,LEX.TXT,0.00893,1,0.0177,1
ROUGE-1,WSJ870812-0119,LEX.TXT,0.19048,0.4,0.25806,1
ROUGE-1,AP880304-0218,LEX.TXT,0.43363,0.62025,0.51042,1
ROUGE-1,WSJ871001-0013,LEX.TXT,0.31481,0.32075,0.31776,1
ROUGE-1,AP900525-0137,LEX.TXT,0.3301,0.46575,0.38636,1
ROUGE-1,AP881201-0117,LEX.TXT,0.18447,0.33929,0.23899,1
ROUGE-1,SJMN91-06271061,LEX.TXT,0.48,0.51064,0.49485,1
ROUGE-1,AP900815-0044,LEX.TXT,0.28155,0.36709,0.31868,1
ROUGE-1,AP880729-0058,LEX.TXT,0.34615,0.43373,0.38503,1
ROUGE-1,AP890917-0009,LEX.TXT,0.36792,0.54167,0.4382,1
ROUGE-1,AP901027-0048,LEX.TXT,0.17886,0.38596,0.24444,1
ROUGE-1,LA122189-0144,LEX.TXT,0,0,0,1
ROUGE-1,WSJ870428-0106,LEX.TXT,0.14953,0.37209,0.21333,1
ROUGE-1,AP881108-0168,LEX.TXT,0.28037,0.51724,0.36364,1
ROUGE-1,WSJ920312-0114,LEX.TXT,0.15238,0.23881,0.18605,1
ROUGE-1,AP891027-0115,LEX.TXT,0.15044,0.31481,0.20359,1
ROUGE-1,AP890515-0232,LEX.TXT,?,?,0,0
ROUGE-1,AP880310-0257,LEX.TXT,0.16364,0.29032,0.2093,1
ROUGE-1,WSJ910614-0120,LEX.TXT,0.22857,0.34783,0.27586,1
ROUGE-1,LA041290-0125,LEX.TXT,0.00909,1,0.01802,1
ROUGE-1,LA052889-0178,LEX.TXT,0,0,0,1
ROUGE-1,SJMN91-06184003,LEX.TXT,0.375,0.69643,0.4875,1
ROUGE-1,SJMN91-06184008,LEX.TXT,0.20536,0.31081,0.24731,1
ROUGE-1,AP890616-0192,LEX.TXT,0.24762,0.34211,0.28729,1
ROUGE-1,LA092189-0140,LEX.TXT,0.00971,1,0.01923,1
ROUGE-1,AP880509-0036,LEX.TXT,0.32727,0.53731,0.40678,1
ROUGE-1,AP881017-0098,LEX.TXT,0.4381,0.76667,0.55758,1
ROUGE-1,AP880703-0073,LEX.TXT,0.31683,0.3299,0.32323,1
ROUGE-1,SJMN91-06339224,LEX.TXT,0.35238,0.33036,0.34101,1
ROUGE-1,AP880316-0061,LEX.TXT,0.41667,0.66176,0.51136,1
ROUGE-1,AP891206-0152,LEX.TXT,0.17757,0.33929,0.23313,1
ROUGE-1,AP890313-0102,LEX.TXT,0.35238,0.47436,0.40437,1
ROUGE-1,AP890610-0046,LEX.TXT,0.32143,0.43902,0.37113,1
ROUGE-1,WSJ910225-0066,LEX.TXT,0.24038,0.30488,0.26882,1
ROUGE-1,LA110490-0034,LEX.TXT,0.00901,1,0.01786,1
ROUGE-1,LA111489-0066,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,WSJ910412-0119,LEX.TXT,0.26667,0.24138,0.25339,1
ROUGE-1,SJMN91-06081004,LEX.TXT,0.39048,0.41,0.4,1
ROUGE-1,SJMN91-06067075,LEX.TXT,0.1,0.25581,0.14379,1
ROUGE-1,SJMN91-06288193,LEX.TXT,0.17593,0.26761,0.21229,1
ROUGE-1,FT921-280,LEX.TXT,0.16364,0.31034,0.21429,1
ROUGE-1,WSJ870603-0003,LEX.TXT,0.1875,0.28,0.2246,1
ROUGE-1,FT921-6336,LEX.TXT,0.42574,0.48864,0.45503,1
ROUGE-1,AP900816-0166,LEX.TXT,0.19,0.29231,0.2303,1
ROUGE-1,FT931-10514,LEX.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,LEX.TXT,0.25243,0.28889,0.26943,1
ROUGE-1,AP900525-0079,LEX.TXT,0.51,0.58621,0.54545,1
ROUGE-1,AP900419-0001,LEX.TXT,0.24074,0.54167,0.33333,1
ROUGE-1,WSJ880520-0126,LEX.TXT,0.17347,0.31481,0.22368,1
ROUGE-1,WSJ901231-0134,LEX.TXT,0.13043,0.29412,0.18072,1
ROUGE-1,AP900808-0232,LEX.TXT,0.22857,0.38095,0.28571,1
ROUGE-1,SJMN91-06066074,LEX.TXT,0.28846,0.375,0.32609,1
ROUGE-1,WSJ910517-0117,LEX.TXT,0.17925,0.30645,0.22619,1
ROUGE-1,AP900520-0031,LEX.TXT,0.24211,0.71875,0.3622,1
ROUGE-1,LA102189-0067,LEX.TXT,0,0,0,1
ROUGE-1,WSJ900420-0022,LEX.TXT,0.30612,0.37037,0.3352,1
ROUGE-1,WSJ911213-0029,LEX.TXT,0.00952,1,0.01887,1
ROUGE-1,WSJ900813-0157,LEX.TXT,0.45794,0.45794,0.45794,1
ROUGE-1,AP880811-0019,LEX.TXT,0.13861,0.35,0.19858,1
ROUGE-1,SJMN91-06106024,LEX.TXT,0.29245,0.36471,0.32461,1
ROUGE-1,SJMN91-06254192,LEX.TXT,0.28571,0.35294,0.31579,1
ROUGE-1,SJMN91-06163120,LEX.TXT,0.34862,0.48718,0.40642,1
ROUGE-1,SJMN91-06164210,LEX.TXT,0.30097,0.70455,0.42177,1
ROUGE-1,FT924-12193,LEX.TXT,0.49038,0.51,0.5,1
ROUGE-1,SJMN91-06183053,LEX.TXT,0.33333,0.59016,0.42604,1
ROUGE-1,SJMN91-06172056,LEX.TXT,0.2,0.44444,0.27586,1
ROUGE-1,AP900531-0106,LEX.TXT,0.17476,0.35294,0.23377,1
ROUGE-1,SJMN91-06067177,LEX.TXT,0.22642,0.33333,0.26966,1
ROUGE-1,FT934-5781,LEX.TXT,0.30275,0.36264,0.33,1
ROUGE-1,SJMN91-06041121,LEX.TXT,0.46364,0.42149,0.44156,1
ROUGE-1,SJMN91-06190144,LEX.TXT,0.24528,0.4,0.30409,1
ROUGE-1,AP900816-0139,LEX.TXT,0.19091,0.33871,0.24419,1
ROUGE-1,AP881031-0063,LEX.TXT,0.26,0.56522,0.35616,1
ROUGE-1,WSJ871019-0079,LEX.TXT,0.16822,0.38298,0.23377,1
ROUGE-1,SJMN91-06053223,LEX.TXT,0.2233,0.26136,0.24084,1
ROUGE-1,LA053089-0081,LEX.TXT,0.00943,1,0.01869,1
ROUGE-1,LA031690-0174,LEX.TXT,0.01031,1,0.02041,1
ROUGE-1,SJMN91-06163112,LEX.TXT,0.26882,0.44643,0.33557,1
ROUGE-1,WSJ911008-0132,LEX.TXT,0.14815,0.34783,0.20779,1
ROUGE-1,SJMN91-06339335,LEX.TXT,0.2449,0.34783,0.28743,1
,,,,,,
,,,,,,
AVERAGE,,,0.230890211,0.453926268,0.266079416,
